,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,author,test_train
0,0.13559854377651073,0.20528820223249394,-0.03971788921201681,0.023691711399741116,0.0011175078224924966,0.0004943119899931305,0.0010022100327011355,0.003440594607155489,0.022959402653057043,-0.08907184458943677,-0.028552345798885225,0.06319940332479529,0.011991855035172335,0.06867056432630247,-0.022453154747270786,0.057051772247590296,0.10950109203592966,0.03390372091149768,-0.04771289509243036,0.02895670655390228,10.0,0.0
1,0.09497793828839184,0.13227124162121473,-0.007515024197454495,0.008267728498076415,0.04682824909258484,-0.026818226779690098,0.047750861381046936,0.005162467534768558,-0.009233090495460545,0.06941831804688775,-0.06385845459747638,0.07121376906693357,-0.10255493793684832,0.015520614608699175,-0.04636696720632489,0.008987536475772537,0.07186462165674438,0.03951952441952926,0.015296552431258536,0.029993749417859972,9.0,0.0
2,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,10.0,0.0
3,0.12213494919623037,0.18239380140894676,-0.036136734647887275,-0.012040065575618935,-0.0798463714001867,0.014085669024619172,-0.04813492874232552,-0.002589284581487577,0.01980429372369415,0.020287544395193906,-0.0685955276678187,-0.004753475552243995,-0.024172909529250514,-0.01886764579175693,-0.010122933045485616,-0.03711549227029297,-0.021131555511745576,0.017942932536471997,0.014505259367945908,-0.07138531091701816,8.0,0.0
4,0.7923962811977463,-0.27102786455065814,-0.028334391708131828,-0.035214203816518186,0.1010412417452688,0.011675943550083114,-0.009012943608854204,0.0038863574793047825,0.056497414458587615,-0.043900982814619766,-0.08465683173964342,0.03509490884475537,0.045238930749768924,-0.002767779361665257,-0.05783353512869938,0.010337767091142638,-0.015776459847148018,-0.13562873358589916,-0.050979105627356316,-0.03126600711864397,6.0,0.0
5,0.07730186104288435,0.07928702121768949,-0.018929106698014442,-0.02017043033412652,-0.013133721084022578,0.009192863707378268,-0.023766941068816327,-0.005533493412943701,-0.03163902557449583,0.022978747881254005,0.09233629554034521,0.011564724088064512,0.0226613955095133,0.015550740803175452,0.01613126318809705,-0.02620463400112256,-0.021116138881385766,0.0034819057256554723,-0.018339955450941983,0.05339290231620279,6.0,0.0
6,0.13867359203075116,0.1988063914891245,-0.026776630790999633,-0.003312124357607701,-0.005167007911879243,-0.0018906826139751922,0.005258337222708699,0.0016081571878840458,0.03816540900948564,-0.023064921310198536,-0.033036177116349166,0.0066574470117036905,-0.027533892301170357,0.004379445260706273,-0.010068228762417334,0.01189277257309762,0.03339761443460707,0.01691040676606064,-0.12300577592884003,-0.010062869889227216,10.0,0.0
7,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,8.0,0.0
8,0.11413903980007416,0.14292419203148363,-0.003741625091184979,-0.12348166166523936,0.16237442239749178,-0.03658711062334224,0.08668273724718682,0.004252359811715292,-0.045214409604577434,-0.001378579713684318,0.08676502073306111,0.03112365778524916,0.010425276693120954,0.06586473188052276,0.02652815783446704,-0.031066750779640356,-0.10018999059517701,-0.17021128268261146,0.23917183238412182,0.07859714038761718,9.0,0.0
9,0.20472931119354584,0.1203011842477108,-0.04322968843533415,0.15599264674101496,-0.2539440965613776,-0.15941684188114308,0.40415242186575895,0.03398836482700054,0.3770188534116091,0.24595830841140476,0.24266450799762956,-0.1462394174635748,0.12933585942764236,-0.0584905232221606,0.0020945077932243055,0.011916565170698796,0.025402247321927703,-0.06960396279631216,-0.01723603084536437,-0.02251780804384566,11.0,0.0
10,0.16044652888496347,0.21469307035096505,-0.025582467154159676,-0.03405274993768269,0.011030235935033458,0.0019735800667555745,-0.004593283667086366,-7.969352364271127e-05,0.035093251471796566,-0.0076807454893891925,0.00669837524486571,0.02110321409129129,-0.024537137394987855,0.07610690794695288,-0.1110742728858068,0.0025486286918948377,-0.0008327308068089215,0.04619325319182094,-0.021187111288153957,0.0018399237449796808,9.0,0.0
11,0.07933625729593813,0.10112931816337654,-0.023246371195745238,-0.06712307486199967,0.06572760621549718,-0.008957019408284566,0.01947706203023967,0.0005119337637670854,-0.038251405508469644,0.008281692336817751,0.05155206512683154,0.019536038990101656,0.0073510199474809395,-0.007926036074577035,0.08297794902105944,-0.01260768290726143,0.010226462839675855,-0.06266118130024785,-0.11332526870013652,-0.07398293786869617,1.0,0.0
12,0.1454668165782507,0.1455754214888562,0.3554169196105843,-0.029352307097527224,-0.036082851556411506,0.0005814293656031515,-0.018527477622040104,-0.0018472003271813333,0.013609069167221889,0.02139611543060292,0.0662306834834858,-0.0008749814640955008,-0.012122313154886898,0.031786802077333726,0.001955390778172366,-0.04222131008200178,0.04659773934557553,-0.01862361878388012,0.01306731128901645,-0.00907485439040612,9.0,0.0
13,0.06787621099079721,0.09565083612120612,-0.012556459485801214,0.012196183164046975,-0.015326080443728933,0.01639221070790448,-0.004932505319527283,0.0004916683699097238,0.02581969765683633,-0.008866155029249841,0.0033052846039532758,0.028335732793457327,-0.0223226292877496,0.04217362051521952,-0.05744447591137661,0.021349826532993013,-0.008863414153304763,0.019054669216117037,0.017300101486445632,0.018996638931420076,9.0,0.0
14,0.16895295142506123,0.29193092984493807,-0.05288306387359902,0.04799055097199049,-0.08328002510333736,0.04301017401223749,-0.08931557371046964,-0.009955948074983763,0.055096857021837094,-0.06425788308255714,0.07182602568118626,0.10036929378143239,0.10126006590243344,-0.011459984973675291,0.1324568574424892,-0.021035665611339953,0.01999699824644483,-0.04637635945800269,-0.04966244273011804,-0.014825600713512854,1.0,0.0
15,0.09733864115610837,0.07876603166054216,-0.004796534757531474,0.026676479054029714,-0.07052326833177604,0.017649886839055107,-0.03057001271773085,0.0005991460482874435,0.05941746457732615,-0.01521812246218228,-0.04431260997343346,0.027851756713211998,-0.037188860124273845,0.07462344392060173,0.13747135655314158,0.03963543535731819,-0.05990296890978465,0.0037274456194583932,-0.018975525278135418,-0.02377025961432618,9.0,0.0
16,0.1601840137861386,0.20573658175097242,-0.025692586549001174,0.06115393050830469,-0.05424390768335542,0.01666487264975564,-0.05590086856071073,-0.002519729616380735,0.026161459186966076,-0.0008374952259013157,-0.07576344443528389,0.004385700729830562,0.01620753367506258,-0.02747830270926806,-0.015157097413662477,0.009136209556388279,-0.06125140378284977,-0.04060986813052626,0.009576917027675576,-0.03819618476905457,9.0,0.0
17,0.186990929719514,0.22075558397684905,0.30713035873152944,-0.03187571876974644,-0.02974962596324849,0.01629782549459136,-0.04025955299480486,-0.00555064255543444,0.018536719680022108,0.007927514807854483,0.08882350341746234,0.0417750462249682,0.04428341119743758,-0.0074203797889119336,0.02670532315936678,-0.00536229255019691,-0.07295632999227795,0.02250146593217071,-0.03279827037825881,-0.031588947120059385,9.0,0.0
18,0.8641490841438805,-0.4020739350648683,-0.013845580997198242,0.00030053498513300076,0.07120239157810182,0.021254912354316747,-0.032190903647903495,0.0017412682743645858,0.06812570545225938,-0.022221085070692342,-0.03998172538893495,0.02176226734459697,0.018687185657675614,0.013062497723597596,-0.026521157561901345,-0.01270609720723435,0.021562840830424593,-0.056146919747934676,-0.03639768980797772,-0.002624394272564471,6.0,0.0
19,0.2233867699223756,0.2768536757376358,0.24231949282275145,-0.07084899200419414,0.0652836473363265,-0.01675684271925706,0.030499207165513676,0.0019223630879159933,-0.02389720504690474,-0.010948428103718323,0.03413603380443674,-0.0032342070608579123,-0.03387962854496733,0.02555497079749737,-0.01302702320416423,0.04655851334963427,0.017629190745508876,-0.06983902114983032,0.0555416400849763,0.006051732978601368,9.0,0.0
20,0.05482430316682134,0.11467045011694232,0.053258651573759704,0.2817389307780631,0.07695038172160916,-0.0532793901978427,0.10463392306395954,0.006989844904409083,0.053331330040502854,0.03423856204444876,0.024655264068395848,-0.07625230463341198,-0.08627973647285334,0.09738351270511608,-0.16920726277141482,0.03585094819424949,-0.049821870353439913,0.1451465411035176,-0.0016472357603350854,0.030660855115926988,11.0,0.0
21,0.20395521750197332,0.296536260122527,-0.057430832419618646,0.10030013562392462,-0.03269003628447284,0.05697888690222772,-0.10944797410804902,-0.012726427449588042,0.05269241056990005,-0.10645068663283198,0.14377447103311006,0.12533324094101012,0.12753712118454535,-0.0019608417684763815,0.11388657305332861,0.0120440740478172,0.06257321443862648,-0.016335907035332914,-0.017111089505921898,0.025092500632774187,1.0,0.0
22,0.12504201610383253,0.16150500476632437,-0.035964607053002126,-0.025379426711823378,-0.004400820326747582,0.01955590760829081,-0.03945535667449515,0.0865760845996149,-0.0037872532356985206,-0.0037648954788674946,-0.014225230588951015,-0.0168952847966527,-0.013306206905273869,0.03005801278525082,0.004721001489553571,-0.04794340583819142,0.05981001143515375,-0.0515847722796041,-0.019800420534776795,-0.1178653876652114,8.0,0.0
23,0.08606843618782081,0.17375568925805543,-0.02064593272044508,0.23786827092210636,-0.0010078939306596144,0.022208905970747872,-0.06528841207474367,-0.004277682845149332,0.014525581633089956,-0.0008339749433263644,-0.15366398592414798,-0.12076874419108995,-0.014008720125976976,-0.08160932866987301,0.01642092367312853,0.00824263224218956,0.00451881185827216,-0.02302938361770938,-0.002758831287603178,-0.012808137364415339,4.0,0.0
24,0.08254295702571371,0.14419401934297574,-0.02157083823762958,0.16124271318083627,0.11373744167533119,-0.020051883990492958,0.03379160292164024,0.0006703729248611736,-0.029496416642806562,-0.015259201902859279,0.020681463573704068,-0.034453830625413094,-0.03458689526971797,0.12457440322724246,-0.054665693440818654,-0.014328535297142383,0.056302482771393006,-0.026818602375544367,0.006200033609477385,-0.10967782316026084,11.0,0.0
25,0.12833673975398213,0.11087315355132071,0.9242588493612331,0.13434016829116602,0.0724062999570683,-0.006039936712707224,-0.019766970521928898,-0.0026769066261037463,-0.01250535397872825,0.008797556469696629,-0.010836618559007234,-0.07907513194946447,0.021550172167953213,-0.014493575363954193,0.017464572819079184,-0.02273263553440229,-0.010965753612389276,0.011790853325552216,0.026183135524957248,-0.07373542122614987,9.0,0.0
26,0.12623638542917112,0.19542169394436978,-0.03850946887090779,-0.018365799339050637,-0.008586350116996721,-0.008651634845492022,0.009156588161264924,0.0018776863024940415,0.016546524000156614,-0.021735107956042936,-0.13302578590277755,-0.00791053602802858,0.10167021498864892,-0.02051815386685869,0.035281422300325875,0.09576928237918224,0.010658536859575648,0.06985027647496916,-0.026694001008654347,-0.09107208590935607,10.0,0.0
27,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
